Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Voyager Viktor,7,Medium,3.97,0.61,12.7%,60.9%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Nami (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
S,Fateweaver Twisted Fate,5,Medium,4.15,0.09,12.1%,57.0%,Twisted Fate | Jax | Corki | Rammus | Milio | Aatrox | Caitlyn | Poppy,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Corki (Deathblade, Giant Slayer, Striker's Flail) | Rammus (Dragon's Claw, Spirit Visage, Warmog's Armor) | Milio | Aatrox★ | Caitlyn★ | Poppy★"
S,Primordian Bel'Veth,6,Medium,4.16,0.37,10.2%,58.1%,Bel'Veth | Akali | Rek'Sai | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Rek'Sai★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Kindred (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Maokai | Aatrox★ | Briar★ | Caitlyn"
A,Meeple Veigar,5,Medium,4.27,0.09,11.3%,54.7%,Veigar | Poppy | Lissandra | Rammus | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Poppy★ (Protector's Vow, Ionic Spark, Sunfire Cape) | Lissandra★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Corki | Illaoi | Meepsie | Mordekaiser"
A,Sniper Xayah,,Medium,4.28,0.36,15.2%,53.7%,Xayah | Nunu & Willump | Jhin | Bard | Rammus | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Crownguard, Protector's Vow, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Bard | Rammus | Rhaast | Gnar | Jax | Mordekaiser"
A,Voyager Meepsie,6,Medium,4.31,0.06,9.2%,55.5%,Meepsie | Rammus | Karma | Pyke | The Mighty Mech | Aurora | Lissandra | Poppy,"Meepsie★ (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Rammus (Ionic Spark, Steadfast Heart, Sunfire Cape) | Karma (Adaptive Helm, Jeweled Gauntlet, Nashor's Tooth) | Pyke★ (Malware Matrix, Edge of Night, Infinity Edge) | The Mighty Mech | Aurora | Lissandra | Poppy"
A,Space Groove Nami,,Medium,4.34,0.49,15.7%,52.9%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Ornn | Gwen | Pantheon | Nasus,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Bramble Vest, Sunfire Cape, Spirit Visage) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Shen | Ornn | Gwen | Pantheon | Nasus"
A,Vanguard Teemo,5,Medium,4.39,0.14,8.6%,52.8%,Leona | Teemo | Nasus | LeBlanc | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nasus★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Rabadon's Deathcap, Void Staff) | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser"
A,Space Groove Samira,7,Medium,4.40,0.18,13.9%,51.1%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Steadfast Heart, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Timebreaker Pyke,6,Medium,4.42,0.05,5.3%,52.9%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Edge of Night, Rabadon's Deathcap, Hand Of Justice) | Pantheon★ (Dragon's Claw, Ionic Spark, Sunfire Cape) | Milio★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Corki | Riven | Gragas★ | Meepsie★"
