Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Vanguard Teemo,5,Medium,4.16,0.49,12.3%,57.2%,Teemo | Leona | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Zoe★ (Morellonomicon, Spear of Shojin, Void Staff) | Nasus★ (Sunfire Cape, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Lissandra★"
S,Dark Star Karma,,Medium,4.19,0.35,15.0%,55.9%,Karma | Tahm Kench | Kai'Sa | Jhin | Blitzcrank | The Mighty Mech | Mordekaiser | Cho'Gath | Lissandra,"Karma (Rabadon's Deathcap, Red Buff, Spear of Shojin) | Tahm Kench (Sunfire Cape, Evenshroud, Warmog's Armor) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Blitzcrank | The Mighty Mech | Mordekaiser | Cho'Gath | Lissandra"
A,Primordian Briar,5,Easy,4.28,0.48,11.0%,55.0%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa (Infinity Edge, Striker's Flail, Spear of Shojin) | Kindred | Rhaast | Akali | Cho'Gath★"
A,Marauder Master Yi,,Medium,4.29,1.47,13.6%,54.1%,Master Yi | Kindred | Tahm Kench | Fiora | Morgana | Maokai | Urgot | Bel'Veth | Gragas,"Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Morgana | Maokai | Urgot | Bel'Veth | Gragas"
A,Dark Star Nunu & Willump,,Medium,4.36,0.23,13.4%,52.0%,Nunu & Willump | Kai'Sa | Karma | Jhin | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra,"Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra"
A,Fateweaver Twisted Fate,5,Medium,4.37,0.33,10.8%,52.8%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Dark Star Xayah,,Medium,4.40,0.06,16.6%,51.1%,Xayah | Nunu & Willump | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Dark Star Emblem, Giant Slayer, Red Buff) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Karma (Sniper Emblem, Jeweled Gauntlet, Spear of Shojin) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
A,Vanguard Nunu & Willump,,Hard,4.41,0.28,15.5%,50.7%,Nunu & Willump | Vex | Blitzcrank | Bard | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
A,Dark Star Kai'Sa,7,Medium,4.46,0.22,12.5%,50.4%,Kai'Sa | Illaoi | Karma | Jhin | Meepsie | Mordekaiser | Cho'Gath | Lissandra,"Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Karma (Jeweled Gauntlet, Nashor's Tooth, Rabadon's Deathcap) | Jhin | Meepsie | Mordekaiser | Cho'Gath | Lissandra"
A,Stargazer - The Mountain Lulu Milio,7,Medium,4.49,0.56,15.2%,48.9%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
B,Meeple Corki,,Medium,4.51,1.18,9.1%,50.7%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | The Mighty Mech (Protector's Vow, Sunfire Cape) | Fizz | Meepsie | Milio | Poppy"
B,N.O.V.A. Tahm Kench,,Easy,4.53,0.03,21.1%,47.8%,Tahm Kench | Graves | Maokai | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Sunfire Cape, Spirit Visage, Warmog's Armor) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
B,Primordian Bel'Veth,6,Easy,4.61,0.02,8.4%,49.5%,Bel'Veth | Rek'Sai | Kindred | Briar | Maokai | Akali | Aatrox | Caitlyn,"Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Bramble Vest, Sunfire Cape, Warmog's Armor) | Kindred (Deathblade, Guinsoo's Rageblade, Red Buff) | Briar★ (Brawler Emblem, Bloodthirster, Titan's Resolve) | Maokai | Akali★ | Aatrox | Caitlyn"
B,Voyager Viktor,7,Easy,4.62,0.03,8.3%,47.4%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Blue Buff, Giant Slayer, Void Staff) | Rhaast★ (Gargoyle Stoneplate, Steadfast Heart, Sunfire Cape) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,Shepherd LeBlanc,,Easy,4.64,0.07,9.8%,47.3%,LeBlanc | Karma | The Mighty Mech | Illaoi | Sona | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Hextech Gunblade, Rabadon's Deathcap) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | The Mighty Mech (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Sona | Meepsie | Leona | Lissandra | Teemo"
B,Voyager Pyke,6,Easy,4.67,0.02,7.9%,46.5%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Protector's Vow, Spirit Visage, Evenshroud) | Master Yi (Bloodthirster, Edge of Night, Giant Slayer) | Viktor★ (Morellonomicon, Void Staff) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Space Groove Vex,,Hard,4.68,0.32,16.2%,46.7%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Crownguard, Protector's Vow, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Adaptive Helm) | Fiora | Morgana | Shen | Akali | Aatrox"
B,Vanguard Zoe,6,Medium,4.68,0.06,12.3%,45.8%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Mordekaiser★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
B,Mecha Aurelion Sol,,Easy,4.69,0.15,21.8%,47.0%,Aurelion Sol | The Mighty Mech | Karma | Urgot | Fiora | Tahm Kench,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Fiora | Tahm Kench"
B,Stargazer - The Mountain Xayah,,Medium,4.72,0.05,15.5%,45.4%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Shen | Lulu | Jax | Mordekaiser | Talon"
