Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Conduit Viktor,7,Easy,3.97,0.49,12.3%,61.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Ionic Spark, Sunfire Cape, Spirit Visage) | Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Rhaast★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
S,Fateweaver Twisted Fate,5,Medium,4.13,0.06,13.6%,56.3%,Twisted Fate | Corki | Jax | Rammus | Milio | Aatrox | Caitlyn | Poppy,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Corki (Deathblade, Infinity Edge, Giant Slayer) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Rammus (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Milio | Aatrox★ | Caitlyn★ | Poppy★"
S,Primordian Bel'Veth,6,Medium,4.24,0.23,9.3%,56.4%,Bel'Veth | Rek'Sai | Kindred | Akali | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Spirit Visage) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Maokai | Aatrox★ | Briar★ | Caitlyn★"
A,Space Groove Nami,,Medium,4.28,0.52,16.5%,53.3%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Ornn | Gwen | Pantheon | Nasus,"Nami (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Blitzcrank (Bloodthirster, Ionic Spark, Morellonomicon) | Shen | Ornn | Gwen | Pantheon | Nasus"
A,N.O.V.A. Kindred,,Medium,4.33,0.69,14.6%,52.7%,Kindred | Maokai | Master Yi | Fiora | Shen | Urgot | Akali | Aatrox | Caitlyn,"Kindred (Guinsoo's Rageblade, Striker's Flail, Kraken's Fury) | Maokai (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Master Yi (Edge of Night, Giant Slayer, Sterak's Gage) | Fiora | Shen | Urgot | Akali | Aatrox | Caitlyn"
A,Meeple Veigar,5,Hard,4.35,0.08,11.8%,53.2%,Veigar | Poppy | Lissandra | Rammus | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Poppy★ (Dragon's Claw, Ionic Spark, Sunfire Cape) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Corki | Illaoi | Meepsie | Mordekaiser"
A,Sniper Xayah,,Medium,4.37,0.26,14.3%,52.5%,Xayah | Nunu & Willump | Jhin | Riven | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Guinsoo's Rageblade, Red Buff, Kraken's Fury) | Nunu & Willump (Protector's Vow, Spirit Visage, Warmog's Armor) | Jhin (Deathblade, Hextech Gunblade, Infinity Edge) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Shen | Lulu | Jax | Mordekaiser | Talon"
A,Meeple Corki,,Easy,4.40,0.28,15.8%,49.8%,Corki | Rammus | Riven | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Corki (Blue Buff, Deathblade, Last Whisper) | Rammus (Crownguard, Gargoyle Stoneplate, Sunfire Cape) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Fizz | Gnar | Meepsie | Milio | Poppy"
A,Vanguard LeBlanc,,Medium,4.44,0.92,10.5%,51.4%,LeBlanc | Nunu & Willump | Karma | Illaoi | Bard | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Ionic Spark, Sunfire Cape, Spirit Visage) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Illaoi (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Bard | Meepsie | Mordekaiser | Zoe | Leona"
A,Mecha Aurelion Sol,,Hard,4.45,0.85,14.8%,51.2%,Aurelion Sol | The Mighty Mech | Urgot | Bard | Morgana | Maokai | Akali,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Void Staff) | The Mighty Mech (Gargoyle Stoneplate, Sterak's Gage, Titan's Resolve) | Urgot (Last Whisper, Striker's Flail, Hand Of Justice) | Bard | Morgana | Maokai | Akali"
A,Fateweaver Twisted Fate Jax,5,Medium,4.46,0.25,9.3%,51.4%,Twisted Fate | Jax | Caitlyn | Aatrox | Corki | Riven | Milio | Talon,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Aatrox★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Corki | Riven | Milio | Talon★"
A,Voyager Meepsie,6,Easy,4.47,0.04,8.3%,51.6%,Meepsie | Karma | Rammus | Pyke | Sona | Aurora | Lissandra | Poppy,"Meepsie★ (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Karma (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Crownguard, Ionic Spark, Sunfire Cape) | Pyke★ (Bloodthirster, Edge of Night, Infinity Edge) | Sona | Aurora | Lissandra | Poppy"
A,Vanguard Teemo,5,Medium,4.48,0.13,7.7%,49.7%,Teemo | Leona | Nasus | LeBlanc | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser,"Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nasus★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Void Staff) | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser"
A,Space Groove Nunu & Willump,,Hard,4.50,0.62,14.9%,50.2%,Vex | Nunu & Willump | Graves | Fiora | Blitzcrank | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Giant Slayer, Quicksilver, Sterak's Gage) | Fiora (Bloodthirster, Edge of Night, Sterak's Gage) | Blitzcrank | Morgana | Shen | Akali | Aatrox"
B,Dark Star Karma,,Easy,4.57,0.02,11.9%,48.8%,Karma | Jhin | The Mighty Mech | Mordekaiser | Blitzcrank | Tahm Kench | Kai'Sa | Cho'Gath | Lissandra,"Karma (Blue Buff, Jeweled Gauntlet, Morellonomicon) | Jhin (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | The Mighty Mech (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Mordekaiser (Dragon's Claw, Gargoyle Stoneplate, Sunfire Cape) | Blitzcrank | Tahm Kench | Kai'Sa | Cho'Gath | Lissandra"
