Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Voyager Viktor,7,Medium,3.90,0.50,12.7%,62.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Giant Slayer, Spear of Shojin, Void Staff) | Rhaast★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
S,Primordian Bel'Veth,6,Medium,4.11,0.47,9.8%,59.1%,Bel'Veth | Rek'Sai | Kindred | Akali | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kindred (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Maokai | Aatrox★ | Briar★ | Caitlyn"
S,Vanguard Teemo,5,Medium,4.21,0.28,8.8%,56.9%,Teemo | Leona | Lissandra | Nasus | Nami | Illaoi | Mordekaiser | Zoe,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Lissandra★ (Morellonomicon, Spear of Shojin, Void Staff) | Nasus★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Zoe★"
S,Vanguard Nunu & Willump,,Medium,4.22,0.36,15.1%,54.6%,Nunu & Willump | Vex | Karma | Bard | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Bard | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser"
A,Fateweaver Twisted Fate,5,Medium,4.27,0.41,9.8%,55.4%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Mecha Urgot,7,Medium,4.27,0.47,12.4%,55.0%,Urgot | Aurora | Maokai | The Mighty Mech | Rhaast | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Maokai★ (Dragon's Claw, Evenshroud, Warmog's Armor) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Sterak's Gage) | Rhaast★ | Akali"
A,Sniper Xayah,,Medium,4.30,0.72,21.1%,51.9%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Sunfire Cape, Evenshroud, Warmog's Armor) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
A,Meeple Veigar,5,Medium,4.34,0.13,11.8%,52.6%,Veigar | Poppy | Rammus | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Poppy★ (Crownguard, Protector's Vow, Ionic Spark) | Rammus (Dragon's Claw, Protector's Vow, Gargoyle Stoneplate) | Lissandra★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Corki | Illaoi | Meepsie | Mordekaiser"
A,Vanguard Leona,5,Medium,4.39,0.07,9.8%,52.5%,Leona | LeBlanc | Teemo | Nunu & Willump | Blitzcrank | Illaoi | Mordekaiser | Zoe | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Morellonomicon, Void Staff) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | Blitzcrank | Illaoi | Mordekaiser | Zoe | Nasus★"
A,Space Groove Samira,7,Medium,4.39,0.20,14.0%,51.3%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Timebreaker Pyke,6,Easy,4.41,0.05,5.9%,53.3%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Pantheon★ (Crownguard, Gargoyle Stoneplate, Spirit Visage) | Milio★ (Morellonomicon, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
