Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Conduit Viktor Illaoi,7,Easy,3.98,0.60,12.4%,60.7%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Rhaast★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
S,Primordian Bel'Veth,6,Medium,4.19,0.43,9.5%,57.7%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Dragon's Claw, Protector's Vow, Sunfire Cape) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Maokai | Aatrox★ | Briar★ | Caitlyn"
S,Meeple Veigar Poppy,5,Medium,4.22,0.11,12.1%,55.6%,Veigar | Poppy | Lissandra | Rammus | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Poppy★ (Crownguard, Ionic Spark, Sunfire Cape) | Lissandra★ (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Rammus (Dragon's Claw, Protector's Vow, Gargoyle Stoneplate) | Corki | Illaoi | Meepsie | Mordekaiser"
A,Voyager Meepsie,6,Medium,4.30,0.06,9.2%,55.3%,Meepsie | Rammus | Karma | Pyke | The Mighty Mech | Aurora | Lissandra | Poppy,"Meepsie★ (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Rammus (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Karma (Blue Buff, Red Buff, Void Staff) | Pyke★ (Target-Lock Optics, Edge of Night, Hand Of Justice) | The Mighty Mech | Aurora | Lissandra | Poppy"
A,Fateweaver Twisted Fate,5,Medium,4.32,0.33,9.6%,54.2%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Vanguard Teemo,5,Medium,4.32,0.20,8.6%,54.3%,Teemo | Leona | Nasus | Lissandra | Nami | Illaoi | Mordekaiser | Zoe,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nasus★ (Ionic Spark, Sunfire Cape, Spirit Visage) | Lissandra★ (Blue Buff, Morellonomicon, Void Staff) | Nami | Illaoi | Mordekaiser | Zoe"
A,Sniper Xayah,,Medium,4.34,0.53,16.3%,52.2%,Xayah | Nunu & Willump | Jhin | Rammus | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Spirit Visage, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Rammus (Steadfast Heart, Sunfire Cape, Evenshroud) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
A,Space Groove Samira,7,Medium,4.35,0.18,15.0%,51.8%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Steadfast Heart) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Space Groove Nami,,Medium,4.38,0.50,15.0%,52.3%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Ornn | Gwen | Pantheon | Nasus,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Steadfast Heart, Spirit Visage, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Ornn | Gwen | Pantheon | Nasus"
A,Timebreaker Pyke,6,Easy,4.42,0.05,5.5%,53.3%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Pantheon★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Milio★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
