Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Space Groove Samira,7,Medium,4.19,0.18,19.2%,54.1%,Samira | Samira | Ornn | Ornn | Nami | Blitzcrank | Jhin | Nasus,"Samira★ (Deathblade, Giant Slayer, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Ornn | Nami (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Blitzcrank | Jhin | Nasus"
A,Vanguard Nunu & Willump,,Hard,4.26,0.92,16.2%,53.7%,Nunu & Willump | Bard | Vex | Sona | Blitzcrank | Karma | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Bard (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Sona (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank | Karma | Illaoi | Meepsie | Mordekaiser"
A,Space Groove Ornn,7,Easy,4.30,0.95,13.8%,53.3%,Ornn | Samira | Nami | Blitzcrank | Shen | Gwen | Nasus | Teemo,"Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Nami (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Gwen | Nasus | Teemo"
A,Stargazer - The Mountain Lulu,7,Medium,4.37,0.23,13.1%,52.3%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
A,Brawler Master Yi,,Medium,4.39,0.57,10.1%,53.0%,Master Yi | Kindred | Tahm Kench | Fiora | Maokai | Rhaast | Urgot | Bel'Veth | Gragas,"Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Sterak's Gage) | Maokai | Rhaast | Urgot | Bel'Veth | Gragas"
A,Sniper Xayah,,Hard,4.40,0.60,17.3%,50.9%,Xayah | Nunu & Willump | Tahm Kench | Jhin | Blitzcrank | Maokai | Rhaast | Jax | Aatrox,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Tahm Kench (Bramble Vest, Spirit Visage, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Blitzcrank | Maokai | Rhaast | Jax | Aatrox"
A,Mecha Aurelion Sol,,Medium,4.41,0.09,21.6%,52.1%,Aurelion Sol | The Mighty Mech | Urgot | Tahm Kench | Fiora | Karma,"Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Urgot (Deathblade, Infinity Edge, Last Whisper) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Fiora | Karma"
A,Space Groove Nami,,Hard,4.43,0.47,12.7%,51.3%,Nami | Riven | Ornn | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Bastion Emblem, Space Groove Emblem, Bloodthirster) | Ornn (Brawler Emblem, Gargoyle Stoneplate, Warmog's Armor) | Tahm Kench (Space Groove Emblem, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Shen | Nunu & Willump | Gwen | Pantheon"
A,Meeple Corki,,Medium,4.44,0.63,8.5%,52.5%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | The Mighty Mech (Sunfire Cape, Warmog's Armor) | Fizz | Meepsie | Milio | Poppy"
A,Meeple Rammus,,Easy,4.45,0.23,12.2%,50.5%,Rammus | Gnar | Corki | Jhin | Bard | The Mighty Mech | Fizz | Meepsie | Poppy,"Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Gnar★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Corki (Deathblade, Last Whisper, Giant Slayer) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Bard | The Mighty Mech | Fizz | Meepsie | Poppy"
