Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Vanguard Teemo,5,Medium,4.14,0.42,11.6%,58.1%,Teemo | Leona | Nasus | Lissandra | Nami | Illaoi | Mordekaiser | Zoe,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nasus★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Lissandra★ (Morellonomicon, Spear of Shojin, Void Staff) | Nami | Illaoi | Mordekaiser | Zoe★"
S,Marauder Master Yi,,Medium,4.22,1.11,13.6%,55.4%,Master Yi | Kindred | Tahm Kench | Fiora | Morgana | Maokai | Urgot | Bel'Veth | Gragas,"Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Kindred (Guinsoo's Rageblade, Last Whisper, Kraken's Fury) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Morgana | Maokai | Urgot | Bel'Veth | Gragas"
S,Dark Star Nunu & Willump,,Medium,4.24,0.13,12.9%,54.7%,Nunu & Willump | Karma | Kai'Sa | Jhin | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra,"Nunu & Willump (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Karma (Blue Buff, Morellonomicon, Void Staff) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra"
A,Fateweaver Twisted Fate,5,Medium,4.26,0.39,10.9%,55.4%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Dark Star Karma,,Medium,4.26,0.21,13.9%,54.9%,Karma | Jhin | Tahm Kench | The Mighty Mech | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Tahm Kench (Sunfire Cape, Evenshroud, Warmog's Armor) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Primordian Briar,5,Medium,4.27,0.48,10.2%,55.8%,Briar | Bel'Veth | Rek'Sai | Kindred | Kai'Sa | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kindred (Guinsoo's Rageblade, Last Whisper, Giant Slayer) | Kai'Sa | Rhaast | Akali | Cho'Gath★"
A,N.O.V.A. Kindred,,Easy,4.29,0.05,19.3%,51.2%,Tahm Kench | Maokai | Graves | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Protector's Vow, Sunfire Cape, Spirit Visage) | Maokai (Protector's Vow, Spirit Visage, Warmog's Armor) | Graves (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
A,Vanguard Nunu & Willump,,Hard,4.32,0.37,15.4%,52.9%,Nunu & Willump | Vex | Blitzcrank | Bard | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
A,Primordian Bel'Veth,6,Easy,4.35,0.08,8.8%,54.0%,Bel'Veth | Rek'Sai | Kindred | Akali | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Steadfast Heart, Sunfire Cape) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Maokai | Aatrox★ | Briar★ | Caitlyn★"
A,Dark Star Xayah,,Medium,4.37,0.11,16.9%,51.4%,Xayah | Nunu & Willump | Jhin | Karma | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Dark Star Emblem, Guinsoo's Rageblade, Red Buff) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
