Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Voyager Viktor,7,Medium,3.98,0.62,12.6%,60.6%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
S,Primordian Bel'Veth,6,Medium,4.16,0.39,10.0%,58.2%,Bel'Veth | Akali | Rek'Sai | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Rek'Sai★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Maokai | Aatrox★ | Briar★ | Caitlyn"
S,Fateweaver Twisted Fate,5,Medium,4.16,0.09,12.2%,57.0%,Twisted Fate | Jax | Corki | Rammus | Milio | Aatrox | Caitlyn | Poppy,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Corki (Deathblade, Giant Slayer, Striker's Flail) | Rammus (Dragon's Claw, Spirit Visage, Warmog's Armor) | Milio | Aatrox★ | Caitlyn★ | Poppy★"
S,Sniper Xayah,,Medium,4.24,0.37,15.5%,54.2%,Xayah | Nunu & Willump | Jhin | Bard | Rammus | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Bard | Rammus | Rhaast | Gnar | Jax | Mordekaiser"
A,Meeple Veigar,5,Medium,4.28,0.09,11.2%,54.8%,Veigar | Poppy | Lissandra | Rammus | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Poppy★ (Crownguard, Ionic Spark, Sunfire Cape) | Lissandra★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Rammus (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Corki | Illaoi | Meepsie | Mordekaiser"
A,Voyager Meepsie,6,Medium,4.28,0.06,9.7%,55.6%,Meepsie | Rammus | Karma | Pyke | The Mighty Mech | Aurora | Lissandra | Poppy,"Meepsie★ (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Rammus (Ionic Spark, Steadfast Heart, Warmog's Armor) | Karma (Jeweled Gauntlet, Nashor's Tooth, Rabadon's Deathcap) | Pyke★ (Malware Matrix, Edge of Night, Infinity Edge) | The Mighty Mech | Aurora | Lissandra | Poppy"
A,Vanguard Teemo,5,Medium,4.36,0.16,8.6%,53.7%,Teemo | Leona | Nasus | LeBlanc | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nasus★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Blitzcrank | Nunu & Willump | Illaoi | Mordekaiser"
A,Space Groove Nami,,Medium,4.36,0.49,15.3%,52.6%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Ornn | Gwen | Pantheon | Nasus,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Ionic Spark, Sunfire Cape, Warmog's Armor) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Shen | Ornn | Gwen | Pantheon | Nasus"
A,Bastion Rammus,,Hard,4.41,0.57,16.0%,51.0%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Gargoyle Stoneplate, Steadfast Heart, Sunfire Cape) | Vex (Guinsoo's Rageblade, Giant Slayer, Void Staff) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
A,N.O.V.A. Kindred Tahm Kench,,Medium,4.42,0.47,13.3%,51.2%,Tahm Kench | Fiora | Graves | Morgana | Shen | Vex | Maokai | Akali | Aatrox,"Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Fiora (N.O.V.A. Emblem, Edge of Night, Giant Slayer) | Graves | Morgana | Shen | Vex | Maokai | Akali | Aatrox"
A,Timebreaker Pyke,6,Medium,4.43,0.05,5.7%,53.0%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Pantheon★ (Dragon's Claw, Steadfast Heart, Sunfire Cape) | Milio★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
A,Fateweaver Twisted Fate Jax,5,Hard,4.44,0.32,9.1%,51.7%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Space Groove Samira,7,Medium,4.45,0.19,14.0%,50.1%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Vanguard LeBlanc,,Medium,4.45,0.66,10.7%,51.2%,LeBlanc | Nunu & Willump | Karma | Illaoi | Bard | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Illaoi (Ionic Spark, Sunfire Cape, Spirit Visage) | Bard | Meepsie | Mordekaiser | Zoe | Leona"
A,Meeple Corki,,Easy,4.45,0.24,15.5%,48.9%,Corki | Rammus | Riven | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Last Whisper, Striker's Flail) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Quicksilver, Sterak's Gage, Hand Of Justice) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Fizz | Gnar | Meepsie | Milio | Poppy"
A,Rogue Kai'Sa Fizz,7,Medium,4.46,0.28,10.1%,50.8%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Blue Buff, Deathblade, Infinity Edge) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Dragon's Claw, Evenshroud, Warmog's Armor) | Rhaast★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Karma | Rammus | Meepsie"
A,Dark Star Karma,,Easy,4.50,0.06,10.5%,50.3%,Karma | The Mighty Mech | Jhin | Tahm Kench | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Sniper Emblem, Jeweled Gauntlet, Spear of Shojin) | The Mighty Mech (Gargoyle Stoneplate, Evenshroud, Warmog's Armor) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Tahm Kench (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
B,Shepherd LeBlanc,,Easy,4.50,0.06,10.1%,50.0%,LeBlanc | The Mighty Mech | Karma | Sona | Morgana | Illaoi | Meepsie | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | The Mighty Mech (Crownguard, Gargoyle Stoneplate, Spirit Visage) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Sona (Red Buff, Spear of Shojin, Void Staff) | Morgana | Illaoi | Meepsie | Leona | Lissandra"
B,Timebreaker Ezreal,5,Easy,4.55,0.12,14.5%,47.7%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Xayah | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Dragon's Claw, Protector's Vow, Spirit Visage) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Pantheon★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Tahm Kench | Xayah | Maokai | Milio"
B,Vanguard Vex,,Hard,4.56,0.72,15.3%,49.1%,Vex | Nunu & Willump | Graves | Fiora | Blitzcrank | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Spirit Visage) | Graves (Striker's Flail, Quicksilver, Hand Of Justice) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Blitzcrank | Morgana | Shen | Akali | Aatrox"
B,Meeple Corki Rammus,,Easy,4.57,0.03,14.9%,46.7%,Corki | Rammus | The Mighty Mech | Bard | Karma | Fizz | Gnar | Meepsie | Poppy,"Corki (Deathblade, Striker's Flail, Spear of Shojin) | Rammus (Dragon's Claw, Protector's Vow, Gargoyle Stoneplate) | The Mighty Mech (Dragon's Claw, Sunfire Cape, Spirit Visage) | Bard | Karma | Fizz | Gnar | Meepsie | Poppy"
B,Dark Star Nunu & Willump,,Easy,4.61,0.07,10.9%,47.8%,Nunu & Willump | Jhin | Karma | Xayah | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Nunu & Willump (Dragon's Claw, Protector's Vow, Warmog's Armor) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Blue Buff, Rabadon's Deathcap, Void Staff) | Xayah (Dark Star Emblem, Guinsoo's Rageblade, Kraken's Fury) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
B,Rogue Kai'Sa,7,Easy,4.69,0.01,7.3%,46.5%,Kai'Sa | Riven | Fizz | Gwen | Milio | Pantheon | Ezreal | Talon,"Kai'Sa★ (Deathblade, Giant Slayer, Spear of Shojin) | Riven (Edge of Night, Sterak's Gage, Hand Of Justice) | Fizz★ (Hextech Gunblade, Jeweled Gauntlet, Nashor's Tooth) | Gwen★ (Bloodthirster, Jeweled Gauntlet, Nashor's Tooth) | Milio | Pantheon | Ezreal | Talon★"
B,Mecha The Mighty Mech,,Hard,4.70,0.52,14.8%,46.1%,The Mighty Mech | Aurelion Sol | Urgot | Tahm Kench | Bard | Fiora | Karma,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Urgot (Infinity Edge, Striker's Flail, Hand Of Justice) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Bard | Fiora | Karma"
B,N.O.V.A. Kindred,,Easy,4.74,0.08,8.8%,45.2%,Kindred | Master Yi | Rammus | Fiora | Maokai | Urgot | Akali | Aatrox | Caitlyn,"Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Fiora (Quicksilver, Sterak's Gage, Hand Of Justice) | Maokai | Urgot | Akali | Aatrox | Caitlyn"
