Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Vanguard Nunu & Willump,,Hard,4.26,0.91,16.1%,53.9%,Nunu & Willump | Bard | Vex | Sona | Blitzcrank | Karma | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Bard (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Sona (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank | Karma | Illaoi | Meepsie | Mordekaiser"
A,Space Groove Ornn,7,Easy,4.29,0.84,14.0%,53.5%,Ornn | Samira | Nami | Blitzcrank | Shen | Gwen | Nasus | Teemo,"Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Nami (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Gwen | Nasus | Teemo"
A,Space Groove Samira,7,Medium,4.32,0.17,17.8%,51.8%,Samira | Samira | Ornn | Ornn | Nami | Blitzcrank | Jhin | Nasus,"Samira★ (Deathblade, Giant Slayer, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Ornn | Nami (Jeweled Gauntlet, Nashor's Tooth, Morellonomicon) | Blitzcrank | Jhin | Nasus"
A,Stargazer - The Mountain Lulu,7,Medium,4.39,0.22,13.0%,51.8%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
A,Brawler Master Yi,,Medium,4.40,0.59,10.2%,52.7%,Master Yi | Kindred | Tahm Kench | Fiora | Maokai | Rhaast | Urgot | Bel'Veth | Gragas,"Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Sterak's Gage) | Maokai | Rhaast | Urgot | Bel'Veth | Gragas"
A,Mecha Aurelion Sol,,Medium,4.40,0.09,21.5%,51.8%,Aurelion Sol | The Mighty Mech | Urgot | Tahm Kench | Fiora | Karma,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Urgot (Deathblade, Infinity Edge, Last Whisper) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Fiora | Karma"
A,Sniper Xayah,,Medium,4.40,0.61,17.2%,50.8%,Xayah | Nunu & Willump | Tahm Kench | Jhin | Blitzcrank | Maokai | Rhaast | Jax | Aatrox,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Tahm Kench (Bramble Vest, Steadfast Heart, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Blitzcrank | Maokai | Rhaast | Jax | Aatrox"
A,Meeple Corki,,Medium,4.43,0.66,8.5%,52.9%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Quicksilver, Sterak's Gage) | The Mighty Mech (Spirit Visage, Warmog's Armor) | Fizz | Meepsie | Milio | Poppy"
A,Meeple Rammus,,Easy,4.43,0.22,12.4%,50.7%,Rammus | Gnar | Corki | Jhin | Bard | The Mighty Mech | Fizz | Meepsie | Poppy,"Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Gnar★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Corki (Last Whisper, Striker's Flail, Spear of Shojin) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Bard | The Mighty Mech | Fizz | Meepsie | Poppy"
A,Dark Star Jhin,,Easy,4.44,0.14,12.0%,51.3%,Jhin | Karma | Tahm Kench | Nunu & Willump | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
