Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
S,Vanguard Teemo,5,Medium,4.17,0.48,12.2%,57.3%,Teemo | Leona | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Zoe★ (Morellonomicon, Spear of Shojin, Void Staff) | Nasus★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Lissandra★"
S,Dark Star Karma,,Medium,4.19,0.36,15.1%,55.8%,Karma | Tahm Kench | Kai'Sa | Jhin | Blitzcrank | The Mighty Mech | Mordekaiser | Cho'Gath | Lissandra,"Karma (Jeweled Gauntlet, Nashor's Tooth, Void Staff) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Blitzcrank | The Mighty Mech | Mordekaiser | Cho'Gath | Lissandra"
A,Primordian Briar,5,Easy,4.27,0.49,10.7%,55.2%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa (Infinity Edge, Striker's Flail, Spear of Shojin) | Kindred | Rhaast | Akali | Cho'Gath★"
A,Marauder Master Yi,,Medium,4.28,1.38,13.5%,54.5%,Master Yi | Kindred | Tahm Kench | Fiora | Morgana | Maokai | Urgot | Bel'Veth | Gragas,"Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Tahm Kench (Bramble Vest, Sunfire Cape, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Morgana | Maokai | Urgot | Bel'Veth | Gragas"
A,Dark Star Nunu & Willump,,Medium,4.36,0.23,13.6%,52.2%,Nunu & Willump | Kai'Sa | Karma | Jhin | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra,"Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | The Mighty Mech | Tahm Kench | Mordekaiser | Cho'Gath | Lissandra"
A,Vanguard Nunu & Willump,,Hard,4.38,0.28,15.9%,51.3%,Nunu & Willump | Vex | Blitzcrank | Bard | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
A,Fateweaver Twisted Fate,5,Easy,4.39,0.31,10.6%,52.6%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
A,Dark Star Xayah,,Medium,4.44,0.07,16.5%,50.1%,Xayah | Nunu & Willump | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Dark Star Emblem, Last Whisper, Red Buff) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Karma (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
A,Dark Star Kai'Sa,7,Medium,4.45,0.26,12.6%,50.3%,Kai'Sa | Illaoi | Karma | Jhin | Meepsie | Mordekaiser | Cho'Gath | Lissandra,"Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Jhin | Meepsie | Mordekaiser | Cho'Gath | Lissandra"
A,Meeple Corki,,Medium,4.49,1.07,9.3%,51.0%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | The Mighty Mech (Sunfire Cape, Warmog's Armor) | Fizz | Meepsie | Milio | Poppy"
B,Stargazer - The Mountain Lulu Milio,7,Medium,4.52,0.54,14.9%,48.6%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
B,N.O.V.A. Kindred,,Easy,4.55,0.03,19.0%,47.3%,Tahm Kench | Graves | Maokai | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Bramble Vest, Protector's Vow, Sunfire Cape) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
B,Primordian Bel'Veth,6,Easy,4.58,0.03,7.8%,51.1%,Bel'Veth | Rek'Sai | Kindred | Briar | Maokai | Akali | Aatrox | Caitlyn,"Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Kindred (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Maokai | Akali★ | Aatrox★ | Caitlyn"
B,Vanguard Zoe,6,Medium,4.60,0.05,12.4%,47.0%,Zoe | Leona | LeBlanc | Illaoi | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Leona★ (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Spirit Visage) | Karma | Nunu & Willump | Meepsie | Mordekaiser★"
B,Sniper Xayah Tahm Kench,,Medium,4.61,0.02,16.1%,47.6%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Bramble Vest, Sunfire Cape, Evenshroud) | Nunu & Willump (Protector's Vow, Sunfire Cape, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Last Whisper) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Mecha Aurelion Sol,,Medium,4.62,0.17,22.0%,48.0%,Aurelion Sol | The Mighty Mech | Karma | Urgot | Fiora | Tahm Kench,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Fiora | Tahm Kench"
B,Space Groove Vex,,Hard,4.64,0.32,15.7%,47.8%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
B,Shepherd LeBlanc,,Easy,4.68,0.07,9.0%,45.4%,LeBlanc | Karma | The Mighty Mech | Illaoi | Sona | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Karma (Shepherd Emblem, Blue Buff, Void Staff) | The Mighty Mech (Bramble Vest, Sunfire Cape, Spirit Visage) | Illaoi (Ionic Spark, Sunfire Cape, Warmog's Armor) | Sona | Meepsie | Leona | Lissandra | Teemo"
B,Voyager Viktor,7,Easy,4.70,0.04,8.5%,45.1%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Illaoi★ (Crownguard, Protector's Vow, Sunfire Cape) | Nami (Adaptive Helm, Giant Slayer, Void Staff) | Rhaast★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,Space Groove Nami,,Medium,4.72,0.08,12.3%,45.2%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Riven (Brawler Emblem, Space Groove Emblem, Bloodthirster) | Tahm Kench (Bramble Vest, Sunfire Cape, Spirit Visage) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Voyager Pyke,6,Easy,4.72,0.02,7.8%,46.5%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Infinity Edge, Giant Slayer, Hand Of Justice) | Gragas★ (Steadfast Heart, Spirit Visage, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Sterak's Gage) | Viktor★ (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Dark Star Kai'Sa Cho'Gath,,Easy,4.72,0.11,12.9%,44.7%,Kai'Sa | Cho'Gath | Lissandra | Riven | Jhin | Karma | Mordekaiser | Pantheon,"Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Cho'Gath★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Lissandra★ (Adaptive Helm, Jeweled Gauntlet, Nashor's Tooth) | Riven (Dark Star Emblem, Bloodthirster, Sterak's Gage) | Jhin | Karma | Mordekaiser | Pantheon"
C,Stargazer - The Mountain Xayah,,Easy,4.77,0.05,15.8%,43.6%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Riven (Stargazer Emblem, Sterak's Gage, Titan's Resolve) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Shen | Lulu | Jax | Mordekaiser | Talon"
C,Brawler Master Yi,,Medium,4.77,0.08,11.5%,45.2%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Kraken's Fury) | Tahm Kench (Bramble Vest, Spirit Visage, Evenshroud) | Fiora (Giant Slayer, Quicksilver, Hand Of Justice) | Sona | Maokai | Urgot | Viktor | Akali | Gragas"
C,Meeple Veigar,5,Medium,4.78,0.10,10.8%,43.2%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Corki | Illaoi | Meepsie | Mordekaiser"
C,Sniper Xayah,,Medium,4.79,0.25,14.5%,43.4%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Vanguard LeBlanc,,Medium,4.88,0.19,8.4%,41.9%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona★"
